id,Contractor (Y/N),Start date,Male or Female,Date of birth,Unionised,Role name,Role description,Total compensation,Redundancy cost,SOC-code,SOC-name,Site Name,Business Unit (top-level),Department,Street Address,City,State,Country,Post/Zip code,id,Contractor (Y/N)
10673,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,202186,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Winston Salem,Manufacturing,Manufacturing,33859,Winston Salem,North Carolina,United States,27105,36.186991,-80.277522
10674,false,,M,,,Budget Analysts,Budget Analysts,174525,0.2,13-2031.00,Budget Analysts,Bakersfield,Commercial,Commercial,48,Bakersfield,California,United States,93386,35.368504,-119.003305
10675,false,,F,,,Computer and Information Systems Managers,Computer and Information Systems Managers,182094,0.2,11-3021.00,Computer and Information Systems Managers,Portland,Commercial,Commercial,17,Portland,Oregon,United States,97221,45.530683,-122.688491
10679,false,,F,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,Seattle,Manufacturing,Manufacturing,38,Seattle,Washington,United States,98166,47.612575,-122.284932
10680,false,,M,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,San Antonio,Manufacturing,Manufacturing,8790,San Antonio,Texas,United States,78225,30.855027,-96.390845
10681,false,,F,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,Cape Coral,Manufacturing,Manufacturing,94,Cape Coral,Florida,United States,33915,26.559575,-81.924603
10682,false,,M,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,Jacksonville,Logistics,Logistics,36,Jacksonville,Florida,United States,32209,30.366974,-81.682757
10683,false,,F,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,Youngstown,Logistics,Logistics,464,Youngstown,Ohio,United States,44511,41.072847,-80.669632
10684,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Lawrenceville,Manufacturing,Manufacturing,13876,Lawrenceville,Georgia,United States,30045,33.960515,-83.995762
10685,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,El Paso,Manufacturing,Manufacturing,603,El Paso,Texas,United States,79916,31.754001,-106.488177
10686,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Stockton,Manufacturing,Manufacturing,1,Stockton,California,United States,95219,37.954809,-121.324139
10687,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Roanoke,Manufacturing,Manufacturing,6,Roanoke,Virginia,United States,24034,37.27,-79.94
10688,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Saint Paul,Manufacturing,Manufacturing,7218,Saint Paul,Minnesota,United States,55127,44.920764,-92.957265
10689,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,0,Manufacturing,Manufacturing,,,,,,,
10690,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Pittsburgh,Manufacturing,Manufacturing,8894,Pittsburgh,Pennsylvania,United States,15266,42.073009,-80.11017
10691,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Memphis,Manufacturing,Manufacturing,2452,Memphis,Tennessee,United States,38109,35.08638,-89.991911
10692,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Gainesville,Manufacturing,Manufacturing,867,Gainesville,Florida,United States,32605,29.672002,-82.386758
10693,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Lexington,Manufacturing,Manufacturing,56,Lexington,Kentucky,United States,40591,38.038193,-84.488328
10694,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Pensacola,Manufacturing,Manufacturing,2924,Pensacola,Florida,United States,32575,30.556319,-87.284673
10695,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,San Francisco,Manufacturing,Manufacturing,4,San Francisco,California,United States,94110,37.821614,-122.368379
10696,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Louisville,Manufacturing,Manufacturing,6,Louisville,Kentucky,United States,40287,38.187911,-85.756849
10697,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Long Beach,Manufacturing,Manufacturing,1438,Long Beach,California,United States,90810,33.78459,-118.189297
10698,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Akron,Manufacturing,Manufacturing,67885,Akron,Ohio,United States,44321,39.466421,-82.184196
10699,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Sacramento,Manufacturing,Manufacturing,252,Sacramento,California,United States,95838,38.490176,-121.465917
10700,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Toledo,Manufacturing,Manufacturing,38,Toledo,Ohio,United States,43615,41.385529,-83.847662
10701,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Dayton,Manufacturing,Manufacturing,8694,Dayton,Ohio,United States,45408,39.760412,-84.343033
10702,false,,M,,,Computer and Information Systems Managers,Computer and Information Systems Managers,277453,0.2,11-3021.00,Computer and Information Systems Managers,Lancaster,Commercial,Commercial,414,Lancaster,California,United States,93584,34.6968,-118.123631
10703,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,202186,0.2,51-2041.00,Structural Metal Fabricators and Fitters,San Diego,Manufacturing,Manufacturing,87,San Diego,California,United States,92132,32.770547,-117.191658
10704,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,202186,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Memphis,Manufacturing,Manufacturing,32,Memphis,Tennessee,United States,38161,35.14358,-90.050667
10705,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Torrance,Logistics,Logistics,0,Torrance,California,United States,90510,33.866494,-118.326022
10706,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Bismarck,Logistics,Logistics,11,Bismarck,North Dakota,United States,58505,46.799455,-100.775686
10707,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Denver,Logistics,Logistics,408,Denver,Colorado,United States,80279,39.723315,-104.940254
10708,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Morgantown,Logistics,Logistics,299,Morgantown,West Virginia,United States,26505,39.472835,-79.692325
10709,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Tulsa,Logistics,Logistics,84,Tulsa,Oklahoma,United States,74103,36.040959,-95.893659
10710,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Roanoke,Logistics,Logistics,1,Roanoke,Virginia,United States,24024,37.1308,-80.4072
10711,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Abilene,Logistics,Logistics,63,Abilene,Texas,United States,79699,32.424011,-99.809259
10712,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Chattanooga,Logistics,Logistics,12,Chattanooga,Tennessee,United States,37450,35.016948,-85.27156
10713,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Houston,Logistics,Logistics,51,Houston,Texas,United States,77010,29.738612,-95.484013
10714,false,,M,,,Computer and Information Systems Managers,Computer and Information Systems Managers,277453,0.2,11-3021.00,Computer and Information Systems Managers,New Orleans,Commercial,Commercial,37,New Orleans,Louisiana,United States,70116,30.013323,-90.119589
10715,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Lincoln,Manufacturing,Manufacturing,17828,Lincoln,Nebraska,United States,68510,40.822973,-96.69718
10716,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Memphis,Manufacturing,Manufacturing,373,Memphis,Tennessee,United States,38197,35.138882,-90.05934
10717,false,,F,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,Green Bay,Manufacturing,Manufacturing,47724,Green Bay,Wisconsin,United States,54305,42.989402,-88.29476
10718,false,,M,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,Albuquerque,Manufacturing,Manufacturing,14,Albuquerque,New Mexico,United States,87105,35.083667,-106.648413
10719,false,,F,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,San Francisco,Manufacturing,Manufacturing,737,San Francisco,California,United States,94154,37.792227,-122.406466
10720,false,,M,,,Chemical Technicians,Chemical Technicians,94157,0.2,19-4031.00,Chemical Technicians,Irving,Manufacturing,Manufacturing,6,Irving,Texas,United States,75037,32.808549,-96.978686
10721,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Saginaw,Logistics,Logistics,3973,Saginaw,Michigan,United States,48604,43.464826,-83.946877
10722,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Philadelphia,Logistics,Logistics,3,Philadelphia,Pennsylvania,United States,19172,39.957065,-75.182622
10723,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Sarasota,Logistics,Logistics,4363,Sarasota,Florida,United States,34238,27.372197,-82.555283
10724,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Bakersfield,Logistics,Logistics,70743,Bakersfield,California,United States,93305,35.38114,-118.990472
10725,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Spring Hill,Logistics,Logistics,8632,Spring Hill,Florida,United States,34611,28.456323,-82.575287
10726,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Mobile,Logistics,Logistics,72232,Mobile,Alabama,United States,36610,31.083742,-88.229884
10727,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Silver Spring,Logistics,Logistics,3,Silver Spring,Maryland,United States,20904,39.053389,-76.975827
10728,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Dallas,Logistics,Logistics,72,Dallas,Texas,United States,75221,32.929548,-96.821921
10729,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Conroe,Logistics,Logistics,7,Conroe,Texas,United States,77305,30.301085,-95.441814
10730,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Albany,Logistics,Logistics,9583,Albany,New York,United States,12255,42.654826,-73.75921
10731,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Frederick,Logistics,Logistics,39,Frederick,Maryland,United States,21705,39.658796,-77.177571
10732,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Waco,Logistics,Logistics,6681,Waco,Texas,United States,76705,31.583623,-97.110441
10733,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Orlando,Logistics,Logistics,6,Orlando,Florida,United States,32825,28.427296,-81.363627
10734,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Fort Wayne,Logistics,Logistics,19,Fort Wayne,Indiana,United States,46857,39.831059,-84.895088
10735,false,,F,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Charleston,Logistics,Logistics,5400,Charleston,South Carolina,United States,29416,32.890614,-80.075801
10736,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Cincinnati,Logistics,Logistics,0,Cincinnati,Ohio,United States,45238,39.142647,-84.624133
10742,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,0,Manufacturing,Manufacturing,,,,,,,
10743,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,0,Manufacturing,Manufacturing,,,,,,,
10744,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Tacoma,Manufacturing,Manufacturing,5,Tacoma,Washington,United States,98481,47.263627,-122.446746
10745,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Dayton,Manufacturing,Manufacturing,911,Dayton,Ohio,United States,45419,39.780796,-84.109382
10746,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Chesapeake,Manufacturing,Manufacturing,65961,Chesapeake,Virginia,United States,23324,36.807544,-76.27031
10747,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Fort Wayne,Manufacturing,Manufacturing,7,Fort Wayne,Indiana,United States,46814,40.989998,-85.187432
10748,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Atlanta,Manufacturing,Manufacturing,47,Atlanta,Georgia,United States,31119,33.449289,-84.146894
10749,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Flint,Manufacturing,Manufacturing,30094,Flint,Michigan,United States,48555,42.481285,-83.477894
10750,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Toledo,Manufacturing,Manufacturing,9189,Toledo,Ohio,United States,43635,39.497513,-82.103791
10751,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Louisville,Manufacturing,Manufacturing,2486,Louisville,Kentucky,United States,40256,38.193699,-85.758202
10752,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Daytona Beach,Manufacturing,Manufacturing,6765,Daytona Beach,Florida,United States,32118,29.227301,-81.008639
10753,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Albuquerque,Manufacturing,Manufacturing,786,Albuquerque,New Mexico,United States,87180,33.387763,-104.533101
10754,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Hattiesburg,Manufacturing,Manufacturing,643,Hattiesburg,Mississippi,United States,39404,31.144533,-89.40179
10755,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Kansas City,Manufacturing,Manufacturing,18,Kansas City,Missouri,United States,64179,39.088222,-94.501888
10756,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,New York City,Manufacturing,Manufacturing,43,New York City,New York,United States,10160,43.123091,-75.501209
10757,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Fort Collins,Manufacturing,Manufacturing,24828,Fort Collins,Colorado,United States,80525,40.521471,-105.054736
10758,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Pasadena,Manufacturing,Manufacturing,7,Pasadena,Texas,United States,77505,29.712536,-95.201238
10759,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Evansville,Manufacturing,Manufacturing,4,Evansville,Indiana,United States,47712,37.95469,-87.722932
10760,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Cleveland,Manufacturing,Manufacturing,84629,Cleveland,Ohio,United States,44197,41.448324,-81.561679
10761,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Jacksonville,Manufacturing,Manufacturing,198,Jacksonville,Florida,United States,32230,30.260057,-81.387995
10762,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Tempe,Manufacturing,Manufacturing,338,Tempe,Arizona,United States,85284,33.381408,-111.922811
10763,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Santa Barbara,Manufacturing,Manufacturing,5,Santa Barbara,California,United States,93111,34.415131,-119.687974
10764,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Atlanta,Manufacturing,Manufacturing,980,Atlanta,Georgia,United States,30392,33.617827,-84.413309
10765,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,0,Manufacturing,Manufacturing,,,,,,,
10766,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Santa Monica,Manufacturing,Manufacturing,10,Santa Monica,California,United States,90410,34.011262,-118.495113
10767,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Laredo,Manufacturing,Manufacturing,2,Laredo,Texas,United States,78044,26.78013,-99.122343
10768,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Frederick,Manufacturing,Manufacturing,989,Frederick,Maryland,United States,21705,39.621505,-77.713431
10769,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Chicago,Manufacturing,Manufacturing,5,Chicago,Illinois,United States,60614,41.920347,-87.643314
10770,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Saint Paul,Manufacturing,Manufacturing,6,Saint Paul,Minnesota,United States,55103,44.950523,-93.109811
10771,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,El Paso,Manufacturing,Manufacturing,204,El Paso,Texas,United States,88514,30.235128,-97.758936
10772,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Washington,Manufacturing,Manufacturing,9,Washington,District of Columbia,United States,20057,38.903056,-77.050291
10773,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Fort Smith,Manufacturing,Manufacturing,2,Fort Smith,Arkansas,United States,72916,35.298288,-94.289419
10774,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Baltimore,Manufacturing,Manufacturing,18944,Baltimore,Maryland,United States,21229,39.279481,-76.695973
10775,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Lincoln,Manufacturing,Manufacturing,5265,Lincoln,Nebraska,United States,68517,40.725558,-96.591853
10776,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Miami,Manufacturing,Manufacturing,17,Miami,Florida,United States,33111,25.77452,-80.194541
10777,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Phoenix,Manufacturing,Manufacturing,76,Phoenix,Arizona,United States,85030,33.478112,-112.222027
10778,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Columbia,Manufacturing,Manufacturing,226,Columbia,South Carolina,United States,29203,33.987049,-81.244202
10779,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Sacramento,Manufacturing,Manufacturing,19682,Sacramento,California,United States,95833,33.700865,-116.204303
10780,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Tyler,Manufacturing,Manufacturing,958,Tyler,Texas,United States,75705,31.955544,-95.25796
10781,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Portsmouth,Manufacturing,Manufacturing,82,Portsmouth,New Hampshire,United States,3804,43.07446,-70.804365
10782,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Beaumont,Manufacturing,Manufacturing,9,Beaumont,Texas,United States,77713,29.962421,-94.041282
10783,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Washington,Manufacturing,Manufacturing,4932,Washington,District of Columbia,United States,20551,33.564196,-82.178333
10784,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Monticello,Manufacturing,Manufacturing,2346,Monticello,Minnesota,United States,55585,44.894455,-92.899455
10785,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Berkeley,Manufacturing,Manufacturing,4,Berkeley,California,United States,94705,37.861093,-122.259355
10786,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Raleigh,Manufacturing,Manufacturing,88015,Raleigh,North Carolina,United States,27626,35.413786,-78.50116
10787,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Salt Lake City,Manufacturing,Manufacturing,67,Salt Lake City,Utah,United States,84170,40.761252,-111.893184
10788,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Harrisburg,Manufacturing,Manufacturing,91496,Harrisburg,Pennsylvania,United States,17121,40.26246,-76.879874
10789,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Pasadena,Manufacturing,Manufacturing,3369,Pasadena,Texas,United States,77505,29.681427,-95.163555
10790,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Honolulu,Manufacturing,Manufacturing,69072,Honolulu,Hawaii,United States,96805,21.348839,-157.94356
10791,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Atlanta,Manufacturing,Manufacturing,68,Atlanta,Georgia,United States,30336,33.730268,-84.39025
10792,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Las Vegas,Manufacturing,Manufacturing,28,Las Vegas,Nevada,United States,89115,36.272285,-115.010276
10793,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Lakeland,Manufacturing,Manufacturing,4,Lakeland,Florida,United States,33811,28.027523,-81.952677
10794,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Indianapolis,Manufacturing,Manufacturing,52936,Indianapolis,Indiana,United States,46202,39.790091,-86.159067
10795,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Colorado Springs,Manufacturing,Manufacturing,75,Colorado Springs,Colorado,United States,80910,38.832488,-104.823825
10796,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Dallas,Manufacturing,Manufacturing,2769,Dallas,Texas,United States,75241,32.723583,-96.865526
10797,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,York,Manufacturing,Manufacturing,9421,York,Pennsylvania,United States,17405,40.022401,-79.593955
10798,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,San Francisco,Manufacturing,Manufacturing,3517,San Francisco,California,United States,94177,37.756652,-122.442013
10799,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Washington,Manufacturing,Manufacturing,788,Washington,District of Columbia,United States,20425,36.384511,-90.897033
10800,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Houston,Manufacturing,Manufacturing,8,Houston,Texas,United States,77085,29.843374,-95.186062
10801,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Fullerton,Manufacturing,Manufacturing,48219,Fullerton,California,United States,92640,34.003226,-117.904179
10802,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Washington,Manufacturing,Manufacturing,468,Washington,District of Columbia,United States,20525,36.384424,-90.904243
10803,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Cincinnati,Manufacturing,Manufacturing,4501,Cincinnati,Ohio,United States,45223,39.24256,-84.384992
10804,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Los Angeles,Manufacturing,Manufacturing,30543,Los Angeles,California,United States,90030,34.092607,-117.943027
10805,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Louisville,Manufacturing,Manufacturing,11,Louisville,Kentucky,United States,40280,38.258483,-85.768013
10806,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Saint Louis,Manufacturing,Manufacturing,52,Saint Louis,Missouri,United States,63180,38.586629,-90.332269
10807,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Shreveport,Manufacturing,Manufacturing,814,Shreveport,Louisiana,United States,71137,32.508199,-93.748985
10808,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Saint Paul,Manufacturing,Manufacturing,1,Saint Paul,Minnesota,United States,55114,45.007547,-92.992259
10809,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Cincinnati,Manufacturing,Manufacturing,522,Cincinnati,Ohio,United States,45208,39.105767,-84.301337
10810,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Shawnee Mission,Manufacturing,Manufacturing,668,Shawnee Mission,Kansas,United States,66286,39.068214,-94.625228
10811,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Syracuse,Manufacturing,Manufacturing,15,Syracuse,New York,United States,13210,43.626323,-76.132759
10812,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Newark,Manufacturing,Manufacturing,2,Newark,Delaware,United States,19725,39.665359,-75.737771
10813,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Clearwater,Manufacturing,Manufacturing,92503,Clearwater,Florida,United States,34615,27.965956,-82.736063
10814,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Houston,Manufacturing,Manufacturing,6,Houston,Texas,United States,77260,29.781408,-95.401251
10815,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Las Vegas,Manufacturing,Manufacturing,4137,Las Vegas,Nevada,United States,89155,36.235898,-115.063324
10816,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Saint Paul,Manufacturing,Manufacturing,55822,Saint Paul,Minnesota,United States,55166,44.884873,-93.210425
10818,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Tallahassee,Manufacturing,Manufacturing,402,Tallahassee,Florida,United States,32309,29.854878,-84.664663
10819,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Columbia,Manufacturing,Manufacturing,353,Columbia,South Carolina,United States,29240,33.987908,-81.241937
10820,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Honolulu,Manufacturing,Manufacturing,737,Honolulu,Hawaii,United States,96810,21.307041,-157.862522
10821,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Allentown,Manufacturing,Manufacturing,29972,Allentown,Pennsylvania,United States,18105,40.412794,-76.511857
10822,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,New York City,Manufacturing,Manufacturing,8632,New York City,New York,United States,10280,40.708992,-74.017348
10823,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Humble,Manufacturing,Manufacturing,16391,Humble,Texas,United States,77346,29.985478,-95.285759
10824,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Wichita Falls,Manufacturing,Manufacturing,64,Wichita Falls,Texas,United States,76310,33.844538,-98.581638
10825,false,,F,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Norfolk,Manufacturing,Manufacturing,2012,Norfolk,Virginia,United States,23509,36.945836,-76.322667
10826,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Columbus,Manufacturing,Manufacturing,24,Columbus,Georgia,United States,31904,32.487014,-84.985959
