id,Contractor (Y/N),Start date,Male or Female,Date of birth,Unionised,Role name,Role description,Total compensation,Redundancy cost,SOC-code,SOC-name,Site Name,Business Unit (top-level),Department,Street Address,City,State,Country,Post/Zip code,id,Contractor (Y/N)
14099,false,,F,,,"Shipping, Receiving, and Traffic Clerks","Shipping, Receiving, and Traffic Clerks",64198,0.2,43-5071.00,"Shipping, Receiving, and Traffic Clerks",Sioux Falls,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",0,Sioux Falls,South Dakota,United States,57110,43.525934,-96.602451
10881,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",West Hartford,Logistics,Logistics,7,West Hartford,Connecticut,United States,6127,41.761085,-72.678505
11765,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,0,Building Components,Building Components,,,,,,,
10338,false,,M,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,New York City,Manufacturing,Manufacturing,53211,New York City,New York,United States,10110,40.868521,-73.931252
104,false,,M,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Hyattsville,Building Components,Building Components,4511,Hyattsville,Maryland,United States,20784,38.93866,-76.925512
570,false,,M,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Trenton,Manufacturing,Manufacturing,339,Trenton,New Jersey,United States,8650,39.667891,-74.775713
11910,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Tucson,Building Components,Building Components,149,Tucson,Arizona,United States,85732,32.22049,-110.93515
10075,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Durham,Manufacturing,Manufacturing,41,Durham,North Carolina,United States,27710,35.975071,-78.924022
9739,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Homestead,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",381,Homestead,Florida,United States,33034,25.41421,-80.506392
10653,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Houston,Products,Products,6556,Houston,Texas,United States,77250,33.322507,-97.257695
13369,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Troy,Manufacturing,Manufacturing,3,Troy,Michigan,United States,48098,42.577975,-83.162022
10969,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Long Beach,Building Components,Building Components,21314,Long Beach,California,United States,90810,33.831299,-118.090034
14612,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Juneau,Manufacturing,Manufacturing,56559,Juneau,Alaska,United States,99812,58.359304,-134.583922
12686,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Stockton,Manufacturing,Manufacturing,1,Stockton,California,United States,95219,37.954809,-121.324139
13824,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,96455,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Wichita Falls,Building Components,Building Components,64,Wichita Falls,Texas,United States,76310,33.844538,-98.581638
11589,false,,F,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,San Antonio,Products,Products,7,San Antonio,Texas,United States,78265,29.448496,-98.448705
13672,false,,M,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Columbia,Manufacturing,Manufacturing,4994,Columbia,South Carolina,United States,29240,34.024228,-81.051074
9581,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Houston,Logistics,Logistics,72,Houston,Texas,United States,77234,29.736589,-95.297114
13270,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Valley Forge,Manufacturing,Manufacturing,7349,Valley Forge,Pennsylvania,United States,19495,40.103678,-75.415837
11946,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Fort Lauderdale,Building Components,Building Components,41508,Fort Lauderdale,Florida,United States,33330,26.072745,-80.335686
12553,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Virginia Beach,Manufacturing,Manufacturing,1,Virginia Beach,Virginia,United States,23454,36.864055,-76.030191
10455,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Fayetteville,Manufacturing,Manufacturing,488,Fayetteville,North Carolina,United States,28314,34.938657,-79.769994
13081,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Brockton,Logistics,Logistics,32595,Brockton,Massachusetts,United States,2305,42.100921,-71.032412
11174,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Naples,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",991,Naples,Florida,United States,34102,26.212328,-81.774281
14471,false,,F,,,"Switchboard Operators, Including Answering Service","Switchboard Operators, Including Answering Service",57852,0.2,43-2011.00,"Switchboard Operators, Including Answering Service",Albuquerque,Manufacturing,Manufacturing,398,Albuquerque,New Mexico,United States,87121,35.068416,-106.709735
832,false,,M,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Springfield,Manufacturing,Manufacturing,2482,Springfield,Missouri,United States,65810,37.1698,-93.30208
14016,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Corpus Christi,Manufacturing,Manufacturing,4,Corpus Christi,Texas,United States,78415,27.696474,-97.274642
11708,false,,M,,,Industrial Production Managers,Industrial Production Managers,198054,0.2,11-3051.00,Industrial Production Managers,Morgantown,Manufacturing,Manufacturing,299,Morgantown,West Virginia,United States,26505,39.472835,-79.692325
13093,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Columbus,Logistics,Logistics,574,Columbus,Ohio,United States,43204,39.946778,-82.98195
13892,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Washington,Manufacturing,Manufacturing,7654,Washington,District of Columbia,United States,20036,38.903448,-77.040674
11127,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,104888,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Corpus Christi,Manufacturing,Manufacturing,6,Corpus Christi,Texas,United States,78415,27.57188,-97.481708
535,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",El Paso,Manufacturing,Manufacturing,7543,El Paso,Texas,United States,79905,31.763823,-106.402812
13049,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Austin,Manufacturing,Manufacturing,5529,Austin,Texas,United States,78764,30.395102,-97.922212
13052,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Las Vegas,Manufacturing,Manufacturing,34,Las Vegas,Nevada,United States,89150,36.057489,-115.149481
11719,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",San Francisco,Manufacturing,Manufacturing,737,San Francisco,California,United States,94154,37.792227,-122.406466
12633,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Norwalk,Manufacturing,Manufacturing,90685,Norwalk,Connecticut,United States,6854,41.098771,-73.42073
12009,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Knoxville,Building Components,Building Components,2555,Knoxville,Tennessee,United States,37931,35.986556,-83.894393
9499,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Salt Lake City,Products,Products,9345,Salt Lake City,Utah,United States,84145,40.761252,-111.893184
10866,false,,M,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Colorado Springs,Manufacturing,Manufacturing,407,Colorado Springs,Colorado,United States,80910,38.832272,-104.817615
12937,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Staten Island,Manufacturing,Manufacturing,15595,Staten Island,New York,United States,10310,40.634859,-74.116346
11861,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Bronx,Building Components,Building Components,2,Bronx,New York,United States,10454,40.823276,-73.914606
10466,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Chicago,Manufacturing,Manufacturing,53579,Chicago,Illinois,United States,60646,41.878808,-87.628975
10447,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",El Paso,Manufacturing,Manufacturing,42681,El Paso,Texas,United States,79989,31.795019,-106.376994
11355,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,72252,0.2,51-2041.00,Structural Metal Fabricators and Fitters,San Antonio,Manufacturing,Manufacturing,6,San Antonio,Texas,United States,78220,29.288688,-98.434273
14674,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Bakersfield,Manufacturing,Manufacturing,48,Bakersfield,California,United States,93386,35.368504,-119.003305
14816,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Saint Paul,Manufacturing,Manufacturing,55822,Saint Paul,Minnesota,United States,55166,44.884873,-93.210425
12850,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Valley Forge,Manufacturing,Manufacturing,5185,Valley Forge,Pennsylvania,United States,19495,40.103586,-75.414451
744,false,,M,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Baltimore,Building Components,Building Components,18944,Baltimore,Maryland,United States,21229,39.279481,-76.695973
12679,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Seattle,Manufacturing,Manufacturing,38,Seattle,Washington,United States,98166,47.612575,-122.284932
902,false,,M,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Virginia Beach,Manufacturing,Manufacturing,704,Virginia Beach,Virginia,United States,23464,36.844387,-75.983535
13494,false,,F,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,0,Logistics,Logistics,,,,,,,
487,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Utica,Manufacturing,Manufacturing,906,Utica,New York,United States,13505,40.650926,-73.930647
10353,false,,F,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,New Orleans,Manufacturing,Manufacturing,90,New Orleans,Louisiana,United States,70183,30.024344,-89.947091
10546,false,,M,,,Industrial Production Managers,Industrial Production Managers,198054,0.2,11-3051.00,Industrial Production Managers,Mesa,Manufacturing,Manufacturing,707,Mesa,Arizona,United States,85210,33.40214,-111.822948
9828,false,,M,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",El Paso,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",1238,El Paso,Texas,United States,79999,31.76553,-106.495718
12911,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Baton Rouge,Manufacturing,Manufacturing,226,Baton Rouge,Louisiana,United States,70805,30.444687,-91.187288
121,false,,F,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Virginia Beach,Products,Products,93864,Virginia Beach,Virginia,United States,23454,39.942849,-90.22177
12880,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Louisville,Manufacturing,Manufacturing,1,Louisville,Kentucky,United States,40233,38.083533,-85.664074
207,false,,F,,,"Office Clerks, General","Office Clerks, General",62364,0.2,43-9061.00,"Office Clerks, General",Lexington,Manufacturing,Manufacturing,32976,Lexington,Kentucky,United States,40510,38.043819,-84.652899
9415,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Colorado Springs,Manufacturing,Manufacturing,49,Colorado Springs,Colorado,United States,80930,38.832556,-104.82625
13422,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",69216,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Indianapolis,Manufacturing,Manufacturing,94,Indianapolis,Indiana,United States,46247,39.768525,-86.159851
10736,false,,M,,,Construction Managers,Construction Managers,73770,0.2,11-9021.00,Construction Managers,Cincinnati,Logistics,Logistics,0,Cincinnati,Ohio,United States,45238,39.142647,-84.624133
10079,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Memphis,Manufacturing,Manufacturing,83147,Memphis,Tennessee,United States,38104,35.136627,-89.973094
11059,false,,F,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Providence,Building Components,Building Components,3896,Providence,Rhode Island,United States,2912,41.842207,-71.461204
13132,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Saint Louis,Logistics,Logistics,3,Saint Louis,Missouri,United States,63150,38.569799,-90.307794
11670,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,56060,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Saint Paul,Manufacturing,Manufacturing,56,Saint Paul,Minnesota,United States,55114,45.672675,-92.898874
370,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Berkeley,Manufacturing,Manufacturing,47853,Berkeley,California,United States,94705,37.856001,-122.252552
10368,false,,M,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Eugene,Manufacturing,Manufacturing,21,Eugene,Oregon,United States,97405,44.03664,-123.111104
13013,false,,F,,,Materials Engineers,Materials Engineers,192509,0.2,17-2131.00,Materials Engineers,Las Vegas,Manufacturing,Manufacturing,3,Las Vegas,Nevada,United States,89120,36.134249,-115.163269
12453,false,,F,,,Electrical Engineering Technicians,Electrical Engineering Technicians,200774,0.2,17-3023.03,Electrical Engineering Technicians,Boca Raton,Manufacturing,Manufacturing,9,Boca Raton,Florida,United States,33499,26.350446,-80.089847
12077,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,San Antonio,Building Components,Building Components,0,San Antonio,Texas,United States,78245,29.443009,-98.656856
10788,false,,M,,,Electricians,Electricians,109379,0.2,47-2111.00,Electricians,Harrisburg,Manufacturing,Manufacturing,91496,Harrisburg,Pennsylvania,United States,17121,40.26246,-76.879874
14003,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Lansing,Manufacturing,Manufacturing,26625,Lansing,Michigan,United States,48901,42.734148,-84.553267
9389,false,,F,,,"Laborers and Freight, Stock, and Material Movers, Hand","Laborers and Freight, Stock, and Material Movers, Hand",73770,0.2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",Huntsville,Manufacturing,Manufacturing,332,Huntsville,Texas,United States,77343,34.781744,-86.950834
14089,false,,M,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Lubbock,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",78,Lubbock,Texas,United States,79452,33.523223,-101.940291
13944,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Greensboro,Manufacturing,Manufacturing,2,Greensboro,North Carolina,United States,27409,36.031199,-79.800549
11666,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,56060,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Lincoln,Building Components,Building Components,130,Lincoln,Nebraska,United States,68583,40.089328,-98.756867
9666,false,,M,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Lincoln,Building Components,Building Components,130,Lincoln,Nebraska,United States,68583,40.089328,-98.756867
622,false,,M,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Springfield,Manufacturing,Manufacturing,98100,Springfield,Ohio,United States,45505,39.89643,-83.784811
10859,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Savannah,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",8,Savannah,Georgia,United States,31405,32.029575,-81.111825
14113,false,,M,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Huntsville,Building Components,Building Components,80,Huntsville,Alabama,United States,35805,34.711141,-86.653924
14446,false,,M,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Lawrenceville,Building Components,Building Components,12,Lawrenceville,Georgia,United States,30245,33.447906,-84.146305
12786,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Raleigh,Manufacturing,Manufacturing,88015,Raleigh,North Carolina,United States,27626,35.413786,-78.50116
13734,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Fort Wayne,Manufacturing,Manufacturing,19,Fort Wayne,Indiana,United States,46857,39.831059,-84.895088
10884,false,,M,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",0,Logistics,Logistics,,,,,,,
14010,false,,F,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,83257,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Wichita Falls,Manufacturing,Manufacturing,63,Wichita Falls,Texas,United States,76310,33.757367,-98.3898
11036,false,,M,,,Industrial Engineering Technicians,Industrial Engineering Technicians,102063,0.2,17-3026.00,Industrial Engineering Technicians,Jacksonville,Manufacturing,Manufacturing,652,Jacksonville,Florida,United States,32225,30.2595,-81.391009
12836,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Rockville,Manufacturing,Manufacturing,9994,Rockville,Maryland,United States,20851,39.074968,-77.116906
11794,false,,M,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Indianapolis,Building Components,Building Components,52936,Indianapolis,Indiana,United States,46202,39.790091,-86.159067
10526,false,,M,,,Human Resources Specialists,Human Resources Specialists,80326,0.2,13-1071.00,Human Resources Specialists,Los Angeles,Logistics,Logistics,175,Los Angeles,California,United States,90101,34.006915,-118.102308
11370,false,,M,,,Structural Metal Fabricators and Fitters,Structural Metal Fabricators and Fitters,72252,0.2,51-2041.00,Structural Metal Fabricators and Fitters,Evansville,Manufacturing,Manufacturing,14,Evansville,Indiana,United States,47747,37.978082,-87.564744
12455,false,,F,,,Mechanical Engineers,Mechanical Engineers,176233,0.2,17-2141.00,Mechanical Engineers,Fayetteville,Manufacturing,Manufacturing,488,Fayetteville,North Carolina,United States,28314,34.938657,-79.769994
11565,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Charleston,Manufacturing,Manufacturing,9,Charleston,West Virginia,United States,25389,38.724901,-81.383915
12831,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Las Vegas,Manufacturing,Manufacturing,6,Las Vegas,Nevada,United States,89120,36.143414,-115.146619
11578,false,,M,,,Architectural and Engineering Managers,Architectural and Engineering Managers,279983,0.2,11-9041.00,Architectural and Engineering Managers,Indianapolis,Building Components,Building Components,7246,Indianapolis,Indiana,United States,46239,39.862099,-86.159742
12983,false,,F,,,Purchasing Managers,Purchasing Managers,125697,0.2,11-3061.00,Purchasing Managers,Denver,Commercial,Commercial,17356,Denver,Colorado,United States,80279,39.683303,-104.88271
13867,false,,M,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Boulder,Manufacturing,Manufacturing,50,Boulder,Colorado,United States,80310,40.02532,-105.23614
12219,false,,F,,,Human Resources Specialists,Human Resources Specialists,220191,0.2,13-1071.00,Human Resources Specialists,0,People,People,,,,,,,
13810,false,,M,,,Computer and Information Systems Managers,Computer and Information Systems Managers,182094,0.2,11-3021.00,Computer and Information Systems Managers,Shawnee Mission,Commercial,Commercial,668,Shawnee Mission,Kansas,United States,66286,39.068214,-94.625228
13699,false,,M,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Sacramento,Manufacturing,Manufacturing,252,Sacramento,California,United States,95838,38.490176,-121.465917
9745,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Dayton,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",911,Dayton,Ohio,United States,45419,39.780796,-84.109382
743,false,,F,,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",124559,0.2,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Fort Smith,Building Components,Building Components,2,Fort Smith,Arkansas,United States,72916,35.298288,-94.289419
12596,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Louisville,Manufacturing,Manufacturing,71,Louisville,Kentucky,United States,40250,38.29014,-85.642791
14026,false,,M,,,Crane and Tower Operators,Crane and Tower Operators,108894,0.2,53-7021.00,Crane and Tower Operators,Washington,Manufacturing,Manufacturing,3494,Washington,District of Columbia,United States,20029,38.90286,-77.04956
12932,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Virginia Beach,Commercial,Commercial,704,Virginia Beach,Virginia,United States,23464,36.844387,-75.983535
11001,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Boston,Building Components,Building Components,48239,Boston,Massachusetts,United States,2203,42.738219,-71.112299
13404,false,,F,,,Chemists,Chemists,153084,0.2,19-2031.00,Chemists,Charlotte,Manufacturing,Manufacturing,208,Charlotte,North Carolina,United States,28299,34.763085,-79.201806
525,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Santa Fe,Manufacturing,Manufacturing,949,Santa Fe,New Mexico,United States,87592,35.672867,-105.932356
12305,false,,F,,,Payroll and Timekeeping Clerks,Payroll and Timekeeping Clerks,86440,0.2,43-3051.00,Payroll and Timekeeping Clerks,Wilmington,People,People,48499,Wilmington,Delaware,United States,19810,39.828344,-75.543747
13194,false,,F,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",Fort Wayne,Building Components,Building Components,737,Fort Wayne,Indiana,United States,46862,39.777508,-86.153138
9731,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Frederick,Products,Products,39,Frederick,Maryland,United States,21705,39.658796,-77.177571
10092,false,,M,,,Electrical Engineering Technicians,Electrical Engineering Technicians,119014,0.2,17-3023.03,Electrical Engineering Technicians,Dallas,Manufacturing,Manufacturing,9684,Dallas,Texas,United States,75241,33.168295,-96.839402
14588,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Oklahoma City,Manufacturing,Manufacturing,58837,Oklahoma City,Oklahoma,United States,73104,35.466745,-97.51063
11211,false,,F,,,General and Operations Managers,General and Operations Managers,206045,0.2,11-1021.00,General and Operations Managers,Pensacola,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",7,Pensacola,Florida,United States,32505,30.409013,-87.253229
13308,false,,F,,,First-Line Supervisors of Production and Operating Workers,First-Line Supervisors of Production and Operating Workers,118782,0.2,51-1011.00,First-Line Supervisors of Production and Operating Workers,Lexington,Manufacturing,Manufacturing,32976,Lexington,Kentucky,United States,40510,38.043819,-84.652899
579,false,,F,,,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",74550,0.2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",Baltimore,Manufacturing,Manufacturing,414,Baltimore,Maryland,United States,21275,39.289887,-76.609601
11969,false,,F,,,Machinists,Machinists,85492,0.2,51-4041.00,Machinists,Long Beach,Building Components,Building Components,21314,Long Beach,California,United States,90810,33.831299,-118.090034
10186,false,,M,,,Marketing Managers,Marketing Managers,251479,0.2,11-2021.00,Marketing Managers,Long Beach,"Sales, Marketing, Innovation & Trading","Sales, Marketing, Innovation & Trading",3,Long Beach,California,United States,90847,33.766985,-118.189466
204,false,,M,,,"Office Clerks, General","Office Clerks, General",62364,0.2,43-9061.00,"Office Clerks, General",Wilmington,Building Components,Building Components,48499,Wilmington,Delaware,United States,19810,39.828344,-75.543747
9651,false,,F,,,Customer Service Representatives,Customer Service Representatives,66875,0.2,43-4051.00,Customer Service Representatives,Lake Charles,Building Components,Building Components,899,Lake Charles,Louisiana,United States,70607,30.226915,-93.205585
9798,false,,M,,,"Production, Planning, and Expediting Clerks","Production, Planning, and Expediting Clerks",97298,0.2,43-5061.00,"Production, Planning, and Expediting Clerks",San Francisco,Logistics,Logistics,3517,San Francisco,California,United States,94177,37.756652,-122.442013
